controller,time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,controller_update_ms,controller_iterations,controller_status,progress_m,lap_count,collision
MPC,3.4099999999999713,-7.410253205226513,11.009753988719574,6.624265015619856,2.800672447760364,2.2723381226462767,0.0148028177912644,6.851498827884484,0.1167046175333333,0.037689467113111164,0.42149999999985255,2,optimal,14.9960283,0,0
MPC,3.509999999999969,-8.0343335128607,11.245585211276268,6.711895807039183,2.7969106352510087,2.2589983772859346,0.03015570332601724,6.937795644767776,0.06754834519300816,0.009477064856948658,0.3687000000001106,2,optimal,15.5958694,0,0
MPC,3.609999999999967,-8.669347814181853,11.477063585749706,6.799012162498645,2.8092763340282705,2.1034999591614243,0.03721402982698389,7.009362158414787,0.07766439706134692,0.00027177656315791054,0.5135000000002776,3,optimal,16.1957105,0,0
MPC,3.709999999999965,-9.31679148889059,11.698492832849519,6.88013185341734,2.853560090285055,2.4935457937330896,0.022060078774573225,7.129486432790649,0.1029023797567923,0.018146718491937275,0.3521000000001884,2,optimal,16.9954987,0,0
MPC,3.8099999999999627,-9.979538124749677,11.901589240959067,6.976293330957793,2.898928421091892,2.36750039631369,0.0029918683260340773,7.213043370589162,0.07314453469560407,0.04682736848217495,0.35069999999981505,2,optimal,17.5953399,0,0
MPC,3.9099999999999606,-10.658165606440805,12.083294466490308,7.067593974707469,2.9250145115041306,2.667782602050279,-0.00910844421545563,7.334372234912497,0.09888957064105205,0.05423403475478761,0.3725999999995011,2,optimal,18.395128,0,0
MPC,4.009999999999959,-11.35023976223946,12.251867241682248,7.170474746905281,2.9201239699385337,2.414181200963183,-0.005432555318221819,7.411892867001599,0.049809587128341326,0.03784982039654139,0.3384999999997973,2,optimal,18.9949692,0,0
MPC,4.109999999999957,-12.053279558744162,12.416569825696525,7.263575596273462,2.9149503870741285,2.5508558095814156,-0.002524099922728879,7.518661177231603,0.0520145269101786,0.020578470216228606,0.4468000000001915,2,optimal,19.7947573,0,0
MPC,4.209999999999955,-12.765956230476476,12.582198473231047,7.361947185942472,2.9131030266261186,2.0749285408589047,-0.0017411472616803221,7.569440040028362,0.08534364181745929,0.01207604674977647,0.38430000000033715,2,optimal,20.3945985,0,0
MPC,4.3099999999999525,-13.487237965037593,12.749878244114301,7.441965044359714,2.912774409281544,1.893301811023833,-0.0029790160210566626,7.631295225462097,0.025716975382375523,0.006098367491743861,0.5255999999995709,2,optimal,21.1943866,0,0
MPC,4.40999999999995,-14.215909163015203,12.91943928011232,7.5149786220672645,2.9128101540735503,1.77942742646628,-0.0058658355768468565,7.692921364713893,0.026417150744705,0.00417275497923475,0.44960000000004996,2,optimal,21.9941748,0,0
MPC,4.509999999999948,-14.951444528893234,13.090671019870342,7.583600730766874,2.91286206099609,1.6674799242637381,-0.010667589506911133,7.750348723193248,0.07103752459139923,0.0059558604996423625,0.44200000000005346,2,optimal,22.793963,0,0
