time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,mpc_update_ms,mpc_iterations,solver_status,progress_m,lap_count
11.509999999999799,-45.46305282778583,9.079279563217806,5.70311417840244,3.944300383997551,-0.28396773476924797,-0.08458315951313225,5.674717404925515,0.15382578507141562,0.08614380498569263,0.4287000000005037,2,optimal,72.780724,0
11.609999999999797,-45.83989413350755,8.6542080860184,5.6781612747046175,3.7916133891181643,-0.5883275647557271,-0.02807847294565739,5.619328518229045,0.14731034906661164,0.1470511347016048,0.48080000000005896,2,optimal,73.180618,0
11.709999999999795,-46.27115278116786,8.290684412856326,5.62646356658981,3.690522330071447,-0.3650786317248374,-0.003792800623101505,5.589955703417326,0.11476598933161121,0.13775521668066348,0.694699999999493,3,optimal,73.7804592,0
11.809999999999793,-46.73257494663253,7.972638702358026,5.594383260188221,3.668252070711786,0.19885901160390038,-0.020191048744894483,5.614269161348611,0.09376975441739716,0.08106766135798704,0.5098000000005598,2,optimal,74.3803003,0
11.90999999999979,-47.20795576666508,7.676975350779266,5.6020520892212105,3.6641818995530806,0.9079446048795828,-0.016288769495435264,5.692846549709169,0.10249624982974284,0.03714010106221677,0.4591999999998819,2,optimal,74.9801414,0
12.009999999999788,-47.694127635404854,7.394899615682526,5.63706620243683,3.633160061621683,0.981020859719177,0.011585949065933668,5.735168288408747,0.1085088949134204,0.053437708302815246,0.4512999999999323,2,optimal,75.3800355,0
12.109999999999786,-48.1909680983239,7.124324450220981,5.6748984394086515,3.6144651125866063,1.501949043926117,0.10469526626879268,5.825093343801263,0.06548851951900962,0.07618003144607854,0.9878000000007603,3,optimal,75.9798767,0
12.209999999999784,-48.69273128696285,6.85263750542083,5.7328198297506265,3.6707212801745754,1.7640491322597895,0.14330352872591934,5.909224742976606,0.02620493900298392,0.05559657562166276,1.1036999999998187,3,optimal,76.5797178,0
12.309999999999782,-49.18216940254987,6.547558225518473,5.800848887584008,3.820989106834875,1.588637045716881,0.10694806374492796,5.959712592155697,0.03949752758931863,0.028130913393781487,0.6621999999998351,3,optimal,77.1795589,0
12.40999999999978,-49.63732536476774,6.18328247548168,5.862113327152584,3.9831070713450334,1.2313389070105343,0.05372742404113685,5.985247217853638,0.05386820591771874,0.10165784368732123,0.5175999999993408,2,optimal,77.7794,0
