time_s,x_m,y_m,speed_mps,yaw_rad,accel_mps2,steer_rad,cross_track_error_m,heading_error_rad,control_update_ms
3.6,7.160544856535528,0.00017961454622817828,1.9996675277722504,-6.473436196919722e-05,0.0006836706327518443,1.81924040355841e-05,0.0005736985528339577,6.473436196907656e-05,21.475999999893247
3.7,7.360511608893769,0.0001666698260811333,1.9997358948355257,-5.371717250642202e-05,0.0005214959217374385,1.2834791901370263e-05,0.0005380729421826695,5.371717250657326e-05,22.58559999972931
3.8000000000000003,7.560485198088807,0.00015592781028328298,1.9997880444276994,-4.594424880281094e-05,0.0003999341418066877,1.0064445202713332e-05,0.0005096377805861977,4.5944248802776144e-05,21.96440000079747
3.9000000000000004,7.760464002320512,0.00014673993433990807,1.99982803784188,-3.9848925607516145e-05,-0.0006248957204427672,-8.234702870266517e-05,0.00048665260892182444,3.9848925607710584e-05,23.564799999803654
4.0,7.96044680594592,0.00013877083447123853,1.9997655482698358,-8.972169883731419e-05,0.00011274712993914139,3.0715702737608176e-05,0.00046785991259057813,8.972169883714187e-05,23.835599999074475
4.1000000000000005,8.160423359968,0.0001208285982686007,1.9997768229828297,-7.111957765473293e-05,-0.0004660939175236778,-2.5210087454443533e-05,0.00044026493462964267,7.11195776545992e-05,21.839899998667534
4.2,8.36040104176054,0.00010660626997516386,1.9997302135910773,-8.63874603341535e-05,-0.0004404861371567401,-8.541253832554666e-06,0.00041496914402766003,8.638746033406974e-05,22.81570000013744
4.3,8.56037406237347,8.933110854608994e-05,1.9996861649773616,-9.156014457138108e-05,-0.00025354549911011173,1.4421948884279454e-05,0.00038458120884838243,9.156014457145645e-05,21.878099998502876
4.4,8.76034267803301,7.10219531353999e-05,1.9996608104274507,-8.282623431762464e-05,-6.157109313204595e-05,2.5539093693728527e-05,0.0003499605008217284,8.28262343177677e-05,21.597400000246125
4.5,8.960308758389854,5.445951567031327e-05,1.9996546533181374,-6.735999421941535e-05,8.90702388147902e-05,2.6188685297193827e-05,0.00031352445223851137,6.735999421936256e-05,21.93789999910223
4.6000000000000005,9.160274223268008,4.098984309166574e-05,1.999663560342019,-5.1500416257334745e-05,0.00019212298738203922,2.1837656703318252e-05,0.0002772698468162864,5.150041625734403e-05,21.546399999351706
4.7,9.360240579037026,3.0691492522994314e-05,1.9996827726407571,-3.82757141495741e-05,0.00025433103156344695,1.6489387003826708e-05,0.00024252884523228498,3.827571414971587e-05,21.51890000095591
4.800000000000001,9.560208856154622,2.303756390532065e-05,1.9997082057439135,-2.8289783463339343e-05,0.00028527201058774367,1.1955165873547665e-05,0.00021012287518027458,2.8289783463364415e-05,21.404499999334803
4.9,9.760179676648994,1.738043269303941e-05,1.9997367329449722,-2.104967343926247e-05,0.00029383795815284106,8.634010947770416e-06,0.0001805153113568648,2.1049673439410554e-05,45.75239999940095
5.0,9.960153349899187,1.3171052174051337e-05,1.9997661167407874,-1.5820797350427045e-05,0.0002872601798441217,6.331223435585515e-06,0.00015391448338532233,1.5820797350407645e-05,21.69560000038473
5.1000000000000005,10.16012996154824,1.0007262726062676e-05,1.9997948427587717,-1.1986464793138043e-05,0.00027105762842136345,4.732932880560801e-06,0.00013034626702779721,1.1986464793167784e-05,21.20230000036827
5.2,10.360109445809751,7.61021567849737e-06,1.9998219485216138,-9.1200520839498e-06,0.0002492788223469312,3.5884824537206618e-06,0.00010971007544854881,9.120052083755326e-06,21.825599998919643
5.300000000000001,10.560091640653596,5.786367645608344e-06,1.9998468764038484,-6.946725017666916e-06,0.0002248009160233119,2.7389508166629276e-06,9.182315308195856e-05,6.946725017886735e-06,22.163699999509845
